measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,6,China,3,Both,9,20 to 24,493,Ischemic heart disease,3,Rate,2015,1.3683042727803407,1.500599173501661,1.2107806426620178
1,Deaths,6,China,3,Both,10,25 to 29,493,Ischemic heart disease,3,Rate,2015,4.258481639652299,4.541676512621859,4.02556875392885
1,Deaths,6,China,3,Both,11,30 to 34,493,Ischemic heart disease,3,Rate,2015,7.317694644360699,7.712585768945317,6.97351451962788
1,Deaths,6,China,3,Both,12,35 to 39,493,Ischemic heart disease,3,Rate,2015,9.24191594525391,9.70749075250039,8.798595941552373
1,Deaths,6,China,3,Both,13,40 to 44,493,Ischemic heart disease,3,Rate,2015,16.865987667551046,17.69310041218319,16.058669542568385
1,Deaths,6,China,3,Both,14,45 to 49,493,Ischemic heart disease,3,Rate,2015,37.35911369129396,39.12150736629248,35.633830074518315
1,Deaths,6,China,3,Both,15,50 to 54,493,Ischemic heart disease,3,Rate,2015,62.716433775561434,66.02382147079271,59.935844324104785
1,Deaths,6,China,3,Both,16,55 to 59,493,Ischemic heart disease,3,Rate,2015,73.22023939934586,76.27901442916391,70.22834080902707
1,Deaths,6,China,3,Both,17,60 to 64,493,Ischemic heart disease,3,Rate,2015,172.78169373243537,179.7810380732634,166.0792561306088
1,Deaths,6,China,3,Both,18,65 to 69,493,Ischemic heart disease,3,Rate,2015,329.99454318027574,344.7303049625683,316.3005524823399
1,Deaths,6,China,3,Both,19,70 to 74,493,Ischemic heart disease,3,Rate,2015,498.1933221074519,516.4135145505379,480.8996615124874
1,Deaths,6,China,3,Both,20,75 to 79,493,Ischemic heart disease,3,Rate,2015,918.0939386255881,949.2076055241417,887.2820213592496
1,Deaths,6,China,3,Both,30,80 to 84,493,Ischemic heart disease,3,Rate,2015,1881.1290021208852,1942.9818275090433,1821.0385427496724
1,Deaths,6,China,3,Both,31,85 to 89,493,Ischemic heart disease,3,Rate,2015,3217.7879350192243,3323.2155312675454,3120.952389503151
1,Deaths,6,China,3,Both,32,90 to 94,493,Ischemic heart disease,3,Rate,2015,5931.229854529224,6096.392403452782,5753.325390343839
1,Deaths,6,China,3,Both,235,95 plus,493,Ischemic heart disease,3,Rate,2015,9723.34907013465,9975.840932404293,9433.190884409349
1,Deaths,6,China,3,Both,1,Under 5,494,Stroke,3,Rate,2015,0.878983535623773,1.0553643342368817,0.7795335096369219
1,Deaths,6,China,3,Both,6,5 to 9,494,Stroke,3,Rate,2015,0.54082754170221,0.5978433906078342,0.5000318774417468
1,Deaths,6,China,3,Both,7,10 to 14,494,Stroke,3,Rate,2015,0.5948126564400545,0.6466980451604809,0.5463871367186051
1,Deaths,6,China,3,Both,8,15 to 19,494,Stroke,3,Rate,2015,1.0168398005830652,1.0915152114097115,0.9514907762917336
1,Deaths,6,China,3,Both,9,20 to 24,494,Stroke,3,Rate,2015,1.2123735777865907,1.3433670427765867,1.075487970343593
1,Deaths,6,China,3,Both,10,25 to 29,494,Stroke,3,Rate,2015,3.4880552494752313,3.716044888291142,3.29069283605474
1,Deaths,6,China,3,Both,11,30 to 34,494,Stroke,3,Rate,2015,6.091651081314449,6.412288079420323,5.801532851930776
1,Deaths,6,China,3,Both,12,35 to 39,494,Stroke,3,Rate,2015,8.67467737442507,9.170112382972711,8.238504358283345
1,Deaths,6,China,3,Both,13,40 to 44,494,Stroke,3,Rate,2015,17.415838585972775,18.360550258668763,16.573222996287356
1,Deaths,6,China,3,Both,14,45 to 49,494,Stroke,3,Rate,2015,42.69013140101364,44.640493642807826,40.9230816060458
1,Deaths,6,China,3,Both,15,50 to 54,494,Stroke,3,Rate,2015,79.76688741936829,83.74497307979604,76.23157409732605
1,Deaths,6,China,3,Both,16,55 to 59,494,Stroke,3,Rate,2015,94.64338667166254,99.09036343872361,90.61164695398105
1,Deaths,6,China,3,Both,17,60 to 64,494,Stroke,3,Rate,2015,238.09317191702647,246.83669102727046,230.1280446370571
1,Deaths,6,China,3,Both,18,65 to 69,494,Stroke,3,Rate,2015,481.10706014513374,501.09929736636894,463.1204246930056
1,Deaths,6,China,3,Both,19,70 to 74,494,Stroke,3,Rate,2015,732.4134228813649,757.9916610268979,709.0742558539484
1,Deaths,6,China,3,Both,20,75 to 79,494,Stroke,3,Rate,2015,1257.6663467435926,1300.9174364621372,1219.2138774055784
1,Deaths,6,China,3,Both,30,80 to 84,494,Stroke,3,Rate,2015,2210.583278722142,2277.2785457769805,2145.562273316558
1,Deaths,6,China,3,Both,31,85 to 89,494,Stroke,3,Rate,2015,3041.133064408461,3160.6028202744064,2948.6435130104583
1,Deaths,6,China,3,Both,32,90 to 94,494,Stroke,3,Rate,2015,4225.54489963386,4363.133180864797,4099.68335826439
1,Deaths,6,China,3,Both,235,95 plus,494,Stroke,3,Rate,2015,5594.107548481643,5783.240570425641,5417.949694121084
1,Deaths,74,Andorra,3,Both,8,15 to 19,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.03136943169001889,0.04811195618167963,0.020719513841944117
1,Deaths,74,Andorra,3,Both,9,20 to 24,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.08337300092258076,0.11919444420600654,0.05667346828958755
1,Deaths,74,Andorra,3,Both,10,25 to 29,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.16655564932625316,0.23587435412251478,0.11182244655563589
1,Deaths,74,Andorra,3,Both,11,30 to 34,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.5318360383587069,0.7554394145831713,0.3670207915982938
1,Deaths,74,Andorra,3,Both,12,35 to 39,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,1.5875006218166545,2.2376047646807824,1.1048600799738297
1,Deaths,152,Saudi Arabia,3,Both,1,Under 5,322,Lower respiratory infections,3,Rate,2015,2.3329556958460236,3.736067290852258,1.3921905558012087
1,Deaths,152,Saudi Arabia,3,Both,6,5 to 9,322,Lower respiratory infections,3,Rate,2015,0.8026907815992488,1.4161535866437003,0.49771217756541264
1,Deaths,152,Saudi Arabia,3,Both,7,10 to 14,322,Lower respiratory infections,3,Rate,2015,0.7863671524553829,1.3693663988377767,0.5156396468956893
1,Deaths,152,Saudi Arabia,3,Both,8,15 to 19,322,Lower respiratory infections,3,Rate,2015,1.6485791175590248,2.4995721061513887,1.1364866183321887
1,Deaths,152,Saudi Arabia,3,Both,9,20 to 24,322,Lower respiratory infections,3,Rate,2015,1.7912754410564804,2.7236493469431546,1.1486812684488756
1,Deaths,152,Saudi Arabia,3,Both,10,25 to 29,322,Lower respiratory infections,3,Rate,2015,2.0600304426849836,3.048907743927151,1.3679127339040742
1,Deaths,152,Saudi Arabia,3,Both,11,30 to 34,322,Lower respiratory infections,3,Rate,2015,2.725537500147509,4.00191059242614,1.77568412745204
1,Deaths,152,Saudi Arabia,3,Both,12,35 to 39,322,Lower respiratory infections,3,Rate,2015,4.010966310798674,5.775360689945937,2.698220482717115
1,Deaths,152,Saudi Arabia,3,Both,13,40 to 44,322,Lower respiratory infections,3,Rate,2015,6.249829385278018,8.879796920408793,4.340601031282914
1,Deaths,152,Saudi Arabia,3,Both,14,45 to 49,322,Lower respiratory infections,3,Rate,2015,10.201083068771554,14.431469669724061,6.908903925183816
1,Deaths,152,Saudi Arabia,3,Both,15,50 to 54,322,Lower respiratory infections,3,Rate,2015,18.87724151691532,26.605265256782015,12.282836755330193
1,Deaths,152,Saudi Arabia,3,Both,16,55 to 59,322,Lower respiratory infections,3,Rate,2015,30.992790324001994,43.2796560923233,20.0419966594354
1,Deaths,152,Saudi Arabia,3,Both,17,60 to 64,322,Lower respiratory infections,3,Rate,2015,56.45277083663738,77.90683181013446,35.37750369014311
1,Deaths,152,Saudi Arabia,3,Both,18,65 to 69,322,Lower respiratory infections,3,Rate,2015,93.00207265261716,133.31916387532087,58.84751949019793
1,Deaths,152,Saudi Arabia,3,Both,19,70 to 74,322,Lower respiratory infections,3,Rate,2015,151.73138875698567,214.820556870599,106.5019054429019
1,Deaths,152,Saudi Arabia,3,Both,20,75 to 79,322,Lower respiratory infections,3,Rate,2015,240.93259508839162,318.7763342880984,175.97801701340157
1,Deaths,152,Saudi Arabia,3,Both,30,80 to 84,322,Lower respiratory infections,3,Rate,2015,456.3886350822607,604.7544175264023,338.57053994743745
1,Deaths,152,Saudi Arabia,3,Both,31,85 to 89,322,Lower respiratory infections,3,Rate,2015,852.406587876682,1061.0908971101753,659.0348625513697
1,Deaths,152,Saudi Arabia,3,Both,32,90 to 94,322,Lower respiratory infections,3,Rate,2015,1291.4229355520304,1636.949860992595,1008.9245710089352
1,Deaths,152,Saudi Arabia,3,Both,235,95 plus,322,Lower respiratory infections,3,Rate,2015,1575.2692146363493,2010.6682719796772,1242.9642706273803
1,Deaths,149,Palestine,3,Both,235,95 plus,322,Lower respiratory infections,3,Rate,2015,1205.6866643294184,1845.7258278326212,920.433803086103
1,Deaths,197,Swaziland,3,Both,8,15 to 19,976,Diabetes mellitus type 2,3,Rate,2015,0.2239759041735079,0.4045776211345483,0.1145389281456263
1,Deaths,197,Swaziland,3,Both,9,20 to 24,976,Diabetes mellitus type 2,3,Rate,2015,0.3263793325881495,0.5591666378533806,0.1609696926343457
1,Deaths,197,Swaziland,3,Both,10,25 to 29,976,Diabetes mellitus type 2,3,Rate,2015,0.5054620158013886,0.8556761947830516,0.2703156199458961
1,Deaths,197,Swaziland,3,Both,11,30 to 34,976,Diabetes mellitus type 2,3,Rate,2015,1.5032710519998107,2.365710846373396,0.8829653486800725
1,Deaths,197,Swaziland,3,Both,12,35 to 39,976,Diabetes mellitus type 2,3,Rate,2015,3.6943277678749022,5.6959603531879335,2.196289391226562
1,Deaths,197,Swaziland,3,Both,13,40 to 44,976,Diabetes mellitus type 2,3,Rate,2015,11.674570184511717,18.509034776021128,6.72966016524016
1,Deaths,197,Swaziland,3,Both,14,45 to 49,976,Diabetes mellitus type 2,3,Rate,2015,47.004133799601725,68.75578301128441,31.759324416976874
1,Deaths,197,Swaziland,3,Both,15,50 to 54,976,Diabetes mellitus type 2,3,Rate,2015,95.31621043883922,130.158979202572,65.71005328144287
1,Deaths,197,Swaziland,3,Both,16,55 to 59,976,Diabetes mellitus type 2,3,Rate,2015,167.98285749391763,224.6745873995648,117.47406463496742
1,Deaths,197,Swaziland,3,Both,17,60 to 64,976,Diabetes mellitus type 2,3,Rate,2015,394.3708827091149,514.3850063940315,277.43084191958167
1,Deaths,197,Swaziland,3,Both,18,65 to 69,976,Diabetes mellitus type 2,3,Rate,2015,560.7665850727232,732.3955888815733,404.1907493111785
1,Deaths,197,Swaziland,3,Both,19,70 to 74,976,Diabetes mellitus type 2,3,Rate,2015,774.5011035531234,1020.4763963511062,564.8878299482518
1,Deaths,197,Swaziland,3,Both,20,75 to 79,976,Diabetes mellitus type 2,3,Rate,2015,1027.847146118227,1386.1176972095714,738.8971338409441
1,Deaths,197,Swaziland,3,Both,30,80 to 84,976,Diabetes mellitus type 2,3,Rate,2015,1192.2246228615018,1628.6778031525878,843.2411094163001
1,Deaths,197,Swaziland,3,Both,31,85 to 89,976,Diabetes mellitus type 2,3,Rate,2015,1566.1278237501228,2167.343161984453,1084.4486259674875
1,Deaths,197,Swaziland,3,Both,32,90 to 94,976,Diabetes mellitus type 2,3,Rate,2015,1999.0085960772797,2789.0771216641965,1398.7269719459453
1,Deaths,197,Swaziland,3,Both,235,95 plus,976,Diabetes mellitus type 2,3,Rate,2015,2644.8463457437283,3719.5891596092665,1849.231564779473
1,Deaths,50,Montenegro,3,Both,8,15 to 19,493,Ischemic heart disease,3,Rate,2015,0.20272388969093927,0.29349042799444075,0.1298043804871385
1,Deaths,50,Montenegro,3,Both,9,20 to 24,493,Ischemic heart disease,3,Rate,2015,0.9364247756325698,1.2998853685184015,0.6636981479658273
1,Deaths,50,Montenegro,3,Both,10,25 to 29,493,Ischemic heart disease,3,Rate,2015,1.7060528319209516,2.306120221602078,1.1982479385191904
1,Deaths,50,Montenegro,3,Both,11,30 to 34,493,Ischemic heart disease,3,Rate,2015,4.17062274454505,5.612710186340275,2.9565575049362702
1,Deaths,50,Montenegro,3,Both,12,35 to 39,493,Ischemic heart disease,3,Rate,2015,9.96047862100692,12.857366873316192,7.455581883717495
1,Deaths,50,Montenegro,3,Both,13,40 to 44,493,Ischemic heart disease,3,Rate,2015,18.331061563507447,23.78863652322088,13.196334329366342
1,Deaths,50,Montenegro,3,Both,14,45 to 49,493,Ischemic heart disease,3,Rate,2015,49.03580808746221,58.63578035498608,39.56731257082386
1,Deaths,50,Montenegro,3,Both,15,50 to 54,493,Ischemic heart disease,3,Rate,2015,91.47705962296966,107.18261905298101,75.7326987349636
1,Deaths,50,Montenegro,3,Both,16,55 to 59,493,Ischemic heart disease,3,Rate,2015,183.2003235774402,211.28825583677525,156.70915923981258
1,Deaths,50,Montenegro,3,Both,17,60 to 64,493,Ischemic heart disease,3,Rate,2015,310.8643018622187,355.3803648368194,273.26166146719123
1,Deaths,50,Montenegro,3,Both,18,65 to 69,493,Ischemic heart disease,3,Rate,2015,513.4634507368722,576.3615999928513,452.4901543933468
1,Deaths,50,Montenegro,3,Both,19,70 to 74,493,Ischemic heart disease,3,Rate,2015,870.5865357797188,982.064668318332,766.587888240704
1,Deaths,50,Montenegro,3,Both,20,75 to 79,493,Ischemic heart disease,3,Rate,2015,1322.726090287665,1489.7639820280442,1157.8448022337736
1,Deaths,50,Montenegro,3,Both,30,80 to 84,493,Ischemic heart disease,3,Rate,2015,2248.515812312801,2554.080621251609,1977.516825834445
1,Deaths,50,Montenegro,3,Both,31,85 to 89,493,Ischemic heart disease,3,Rate,2015,3917.4794168904978,4402.367044794916,3426.6266471396225
1,Deaths,50,Montenegro,3,Both,32,90 to 94,493,Ischemic heart disease,3,Rate,2015,5714.624323336335,6391.655218475222,5061.332493110607
1,Deaths,50,Montenegro,3,Both,235,95 plus,493,Ischemic heart disease,3,Rate,2015,9331.698766751748,10446.014192947508,8318.902855264105
1,Deaths,50,Montenegro,3,Both,1,Under 5,494,Stroke,3,Rate,2015,0.15594928388588927,0.23406506231068294,0.09136931426768799
1,Deaths,50,Montenegro,3,Both,6,5 to 9,494,Stroke,3,Rate,2015,0.1283697240441698,0.18105697713248337,0.08024527107488633
1,Deaths,50,Montenegro,3,Both,7,10 to 14,494,Stroke,3,Rate,2015,0.33728423030802673,0.4581187927472899,0.24548436617609698
1,Deaths,50,Montenegro,3,Both,8,15 to 19,494,Stroke,3,Rate,2015,0.6981799284359859,0.927901482302276,0.48398631972340667
1,Deaths,50,Montenegro,3,Both,9,20 to 24,494,Stroke,3,Rate,2015,1.8092096101833475,2.321984832646533,1.3930971862927144
1,Deaths,50,Montenegro,3,Both,10,25 to 29,494,Stroke,3,Rate,2015,2.7611986993189803,3.4956630927803065,2.1213893100307213
1,Deaths,50,Montenegro,3,Both,11,30 to 34,494,Stroke,3,Rate,2015,4.862989367978167,6.133714186611058,3.7820142534217456
1,Deaths,50,Montenegro,3,Both,12,35 to 39,494,Stroke,3,Rate,2015,9.347989386435817,11.435024880458746,7.362625220795663
1,Deaths,50,Montenegro,3,Both,13,40 to 44,494,Stroke,3,Rate,2015,16.615685776164607,20.463300692609373,12.972887069107491
1,Deaths,50,Montenegro,3,Both,14,45 to 49,494,Stroke,3,Rate,2015,29.33579283684902,36.01742961953052,23.5783690479499
1,Deaths,50,Montenegro,3,Both,15,50 to 54,494,Stroke,3,Rate,2015,63.92189832705042,76.59905629191492,53.37844951369902
1,Deaths,50,Montenegro,3,Both,16,55 to 59,494,Stroke,3,Rate,2015,126.29490898846873,147.51388763577825,107.2767386976204
1,Deaths,50,Montenegro,3,Both,17,60 to 64,494,Stroke,3,Rate,2015,233.27670119133023,268.70144210693616,196.86253267742117
1,Deaths,50,Montenegro,3,Both,18,65 to 69,494,Stroke,3,Rate,2015,480.6202902841289,548.7361840473286,417.2937416926105
1,Deaths,50,Montenegro,3,Both,19,70 to 74,494,Stroke,3,Rate,2015,982.1473779745891,1091.7178885612736,869.8036834605091
1,Deaths,50,Montenegro,3,Both,20,75 to 79,494,Stroke,3,Rate,2015,1906.6840593229758,2102.2956213649013,1711.0127379924238
1,Deaths,50,Montenegro,3,Both,30,80 to 84,494,Stroke,3,Rate,2015,3715.321957447971,4077.0211374420073,3388.8873794928268
1,Deaths,50,Montenegro,3,Both,31,85 to 89,494,Stroke,3,Rate,2015,5862.056151313463,6428.956308650965,5288.924229934544
1,Deaths,50,Montenegro,3,Both,32,90 to 94,494,Stroke,3,Rate,2015,7520.808524538554,8268.331991608213,6815.296818356324
1,Deaths,50,Montenegro,3,Both,235,95 plus,494,Stroke,3,Rate,2015,9931.303346330034,11040.378288517568,8852.501717492085
1,Deaths,149,Palestine,3,Both,1,Under 5,322,Lower respiratory infections,3,Rate,2015,10.780115173535341,14.22880269678044,8.050124580441913
1,Deaths,149,Palestine,3,Both,6,5 to 9,322,Lower respiratory infections,3,Rate,2015,1.7847296489911757,2.966748024986989,1.2231902072245893
1,Deaths,149,Palestine,3,Both,7,10 to 14,322,Lower respiratory infections,3,Rate,2015,1.6478525103860053,2.2929507930054243,1.2061186434917766
1,Deaths,149,Palestine,3,Both,8,15 to 19,322,Lower respiratory infections,3,Rate,2015,2.145486475236703,2.76078876060664,1.6667007842497965
1,Deaths,149,Palestine,3,Both,9,20 to 24,322,Lower respiratory infections,3,Rate,2015,2.0949516106915627,2.810980016811307,1.5764947498665691
1,Deaths,149,Palestine,3,Both,10,25 to 29,322,Lower respiratory infections,3,Rate,2015,1.8399474113400593,2.9863758306130106,1.287361105094595
1,Deaths,149,Palestine,3,Both,11,30 to 34,322,Lower respiratory infections,3,Rate,2015,2.631050751358191,3.947433116299638,1.8914953393320344
1,Deaths,149,Palestine,3,Both,12,35 to 39,322,Lower respiratory infections,3,Rate,2015,3.4177478373635126,4.961733606070325,2.4423817892286106
1,Deaths,149,Palestine,3,Both,13,40 to 44,322,Lower respiratory infections,3,Rate,2015,4.225305808112463,6.925492231749896,2.924850337026574
1,Deaths,149,Palestine,3,Both,14,45 to 49,322,Lower respiratory infections,3,Rate,2015,5.82419125003895,8.585614024881357,4.2614823184164585
1,Deaths,149,Palestine,3,Both,15,50 to 54,322,Lower respiratory infections,3,Rate,2015,11.327170703827996,15.525508487793887,8.420014242481207
1,Deaths,149,Palestine,3,Both,16,55 to 59,322,Lower respiratory infections,3,Rate,2015,18.78664195541316,24.8617757694121,14.361147253580576
1,Deaths,149,Palestine,3,Both,17,60 to 64,322,Lower respiratory infections,3,Rate,2015,45.42265026389794,56.13768160318596,36.263882631794175
1,Deaths,149,Palestine,3,Both,18,65 to 69,322,Lower respiratory infections,3,Rate,2015,64.71274428823338,86.74985122603132,50.46719220085738
1,Deaths,149,Palestine,3,Both,19,70 to 74,322,Lower respiratory infections,3,Rate,2015,130.03310320435628,169.12907415488894,101.74203442511251
1,Deaths,149,Palestine,3,Both,20,75 to 79,322,Lower respiratory infections,3,Rate,2015,242.18886116334275,300.7327040554619,193.81274173955944
1,Deaths,149,Palestine,3,Both,30,80 to 84,322,Lower respiratory infections,3,Rate,2015,322.4660757513645,469.6376325000542,251.93708882107444
1,Deaths,149,Palestine,3,Both,31,85 to 89,322,Lower respiratory infections,3,Rate,2015,535.6362576329066,818.7251453855122,407.65803347390005
1,Deaths,149,Palestine,3,Both,32,90 to 94,322,Lower respiratory infections,3,Rate,2015,797.1314562409326,1222.0633296584747,609.9732952987969
1,Deaths,173,Gabon,3,Both,8,15 to 19,976,Diabetes mellitus type 2,3,Rate,2015,0.056468992005448936,0.09054580023501038,0.03091971219884243
1,Deaths,173,Gabon,3,Both,9,20 to 24,976,Diabetes mellitus type 2,3,Rate,2015,0.16554803985510752,0.259258265630526,0.09842466725474334
1,Deaths,173,Gabon,3,Both,10,25 to 29,976,Diabetes mellitus type 2,3,Rate,2015,0.22295676136892878,0.3601742909798522,0.13387032166327292
1,Deaths,173,Gabon,3,Both,11,30 to 34,976,Diabetes mellitus type 2,3,Rate,2015,0.7569788562485686,1.1364919859229738,0.4741646995894689
1,Deaths,173,Gabon,3,Both,12,35 to 39,976,Diabetes mellitus type 2,3,Rate,2015,1.726880013260225,2.5112203544005594,1.1242504842469445
1,Deaths,173,Gabon,3,Both,13,40 to 44,976,Diabetes mellitus type 2,3,Rate,2015,4.05026827917038,5.837116086366995,2.5864790042737407
1,Deaths,173,Gabon,3,Both,14,45 to 49,976,Diabetes mellitus type 2,3,Rate,2015,15.879902597772373,21.962050847086843,11.00843673972426
1,Deaths,173,Gabon,3,Both,15,50 to 54,976,Diabetes mellitus type 2,3,Rate,2015,37.85926426090041,52.85537879615355,25.939351672938077
1,Deaths,173,Gabon,3,Both,16,55 to 59,976,Diabetes mellitus type 2,3,Rate,2015,61.384291847828415,85.87873140551909,44.24653154587691
1,Deaths,173,Gabon,3,Both,17,60 to 64,976,Diabetes mellitus type 2,3,Rate,2015,123.32502539388769,163.32697386587785,89.62820343060093
1,Deaths,173,Gabon,3,Both,18,65 to 69,976,Diabetes mellitus type 2,3,Rate,2015,153.86738056982296,206.3632229822891,113.2923290019748
1,Deaths,173,Gabon,3,Both,19,70 to 74,976,Diabetes mellitus type 2,3,Rate,2015,247.95780958622757,332.2496749625752,182.18097661527247
1,Deaths,173,Gabon,3,Both,20,75 to 79,976,Diabetes mellitus type 2,3,Rate,2015,332.8281247429405,428.0986602337865,251.5220550838839
1,Deaths,173,Gabon,3,Both,30,80 to 84,976,Diabetes mellitus type 2,3,Rate,2015,508.7980380564721,655.3162503104862,384.650560448742
1,Deaths,173,Gabon,3,Both,31,85 to 89,976,Diabetes mellitus type 2,3,Rate,2015,655.6321358037577,834.9718360068546,501.3160075491414
1,Deaths,173,Gabon,3,Both,32,90 to 94,976,Diabetes mellitus type 2,3,Rate,2015,1026.7543223780292,1312.8500186139554,785.6121456698454
1,Deaths,173,Gabon,3,Both,235,95 plus,976,Diabetes mellitus type 2,3,Rate,2015,1158.1644953371763,1468.3471640664995,893.8444998444986
1,Deaths,75,Austria,3,Both,1,Under 5,322,Lower respiratory infections,3,Rate,2015,1.0962973823769553,1.356375869328821,0.8892881134944589
1,Deaths,75,Austria,3,Both,6,5 to 9,322,Lower respiratory infections,3,Rate,2015,0.09984213420425382,0.13141931575421884,0.07609926862851543
1,Deaths,75,Austria,3,Both,7,10 to 14,322,Lower respiratory infections,3,Rate,2015,0.10017402394077166,0.12668194320880657,0.07768273025704495
1,Deaths,75,Austria,3,Both,8,15 to 19,322,Lower respiratory infections,3,Rate,2015,0.15533272852228816,0.1972226482417028,0.12040035649580844
1,Deaths,75,Austria,3,Both,9,20 to 24,322,Lower respiratory infections,3,Rate,2015,0.1718363052973035,0.22509366768735103,0.1329591308348437
1,Deaths,75,Austria,3,Both,10,25 to 29,322,Lower respiratory infections,3,Rate,2015,0.2536003884696535,0.3293402232293851,0.19393059260722662
1,Deaths,75,Austria,3,Both,11,30 to 34,322,Lower respiratory infections,3,Rate,2015,0.3276925102246958,0.42399736781793995,0.2472276726981829
1,Deaths,75,Austria,3,Both,12,35 to 39,322,Lower respiratory infections,3,Rate,2015,0.43783979873167705,0.5589613184795174,0.3476231957707618
1,Deaths,75,Austria,3,Both,13,40 to 44,322,Lower respiratory infections,3,Rate,2015,0.6882193639244409,0.8733433785475199,0.5369490944364705
1,Deaths,75,Austria,3,Both,14,45 to 49,322,Lower respiratory infections,3,Rate,2015,1.0717307287795073,1.3341641912669417,0.8420680005629034
1,Deaths,75,Austria,3,Both,15,50 to 54,322,Lower respiratory infections,3,Rate,2015,1.6946563379794892,2.0857267312141414,1.329188438981751
1,Deaths,75,Austria,3,Both,16,55 to 59,322,Lower respiratory infections,3,Rate,2015,3.1572091699153035,3.8100069475822322,2.6074647251491814
1,Deaths,75,Austria,3,Both,17,60 to 64,322,Lower respiratory infections,3,Rate,2015,5.152543574551556,6.121389046008976,4.326086374302638
1,Deaths,75,Austria,3,Both,18,65 to 69,322,Lower respiratory infections,3,Rate,2015,9.54562099088013,11.038697055558211,8.139645658830771
1,Deaths,75,Austria,3,Both,19,70 to 74,322,Lower respiratory infections,3,Rate,2015,16.65386245024636,19.23496566076194,14.312647189981734
1,Deaths,75,Austria,3,Both,20,75 to 79,322,Lower respiratory infections,3,Rate,2015,30.322316038544244,34.730777328260416,26.300208970389594
1,Deaths,75,Austria,3,Both,30,80 to 84,322,Lower respiratory infections,3,Rate,2015,69.49650999672434,78.13788123625238,61.58101854087342
1,Deaths,75,Austria,3,Both,31,85 to 89,322,Lower respiratory infections,3,Rate,2015,148.29069382032463,164.90432912914824,133.75356284756964
1,Deaths,75,Austria,3,Both,32,90 to 94,322,Lower respiratory infections,3,Rate,2015,307.09607841174636,341.8121792382204,276.000703164776
1,Deaths,75,Austria,3,Both,235,95 plus,322,Lower respiratory infections,3,Rate,2015,602.3264730558705,666.082002142916,538.0306791119381
1,Deaths,305,Bermuda,3,Both,8,15 to 19,493,Ischemic heart disease,3,Rate,2015,0.34800442171971085,0.4664834534803872,0.25410286320814607
1,Deaths,305,Bermuda,3,Both,9,20 to 24,493,Ischemic heart disease,3,Rate,2015,0.8078265926803708,1.0778417950830081,0.5776972467647334
1,Deaths,305,Bermuda,3,Both,10,25 to 29,493,Ischemic heart disease,3,Rate,2015,1.0045879136568325,1.4173149085677486,0.682502544573037
1,Deaths,305,Bermuda,3,Both,11,30 to 34,493,Ischemic heart disease,3,Rate,2015,2.188899468440866,2.890478358447829,1.6412617773740759
1,Deaths,305,Bermuda,3,Both,12,35 to 39,493,Ischemic heart disease,3,Rate,2015,5.091554013343835,6.419969667930818,3.8613131373855376
1,Deaths,305,Bermuda,3,Both,13,40 to 44,493,Ischemic heart disease,3,Rate,2015,10.163920185968259,13.074757165381989,7.8627807469967985
1,Deaths,305,Bermuda,3,Both,14,45 to 49,493,Ischemic heart disease,3,Rate,2015,24.583215697610175,29.600578501692794,20.29262784168683
1,Deaths,305,Bermuda,3,Both,15,50 to 54,493,Ischemic heart disease,3,Rate,2015,49.78232716407955,56.961589096311165,42.76627617642593
1,Deaths,305,Bermuda,3,Both,16,55 to 59,493,Ischemic heart disease,3,Rate,2015,76.8899062643858,86.79309198874549,67.73632219501259
1,Deaths,305,Bermuda,3,Both,17,60 to 64,493,Ischemic heart disease,3,Rate,2015,133.2624296097791,149.34473044435106,118.1613553751882
1,Deaths,305,Bermuda,3,Both,18,65 to 69,493,Ischemic heart disease,3,Rate,2015,220.73831225638764,244.88576285172599,198.0319488585401
1,Deaths,305,Bermuda,3,Both,19,70 to 74,493,Ischemic heart disease,3,Rate,2015,372.0339074251103,414.6512519147351,335.1728913028142
1,Deaths,305,Bermuda,3,Both,20,75 to 79,493,Ischemic heart disease,3,Rate,2015,619.4826653689499,689.009356871061,558.7685783575562
1,Deaths,305,Bermuda,3,Both,30,80 to 84,493,Ischemic heart disease,3,Rate,2015,1208.4391223657144,1332.723902774928,1098.1010167473748
1,Deaths,305,Bermuda,3,Both,31,85 to 89,493,Ischemic heart disease,3,Rate,2015,2188.1974188717973,2418.6838252904954,1989.4973048839747
1,Deaths,305,Bermuda,3,Both,32,90 to 94,493,Ischemic heart disease,3,Rate,2015,3594.0686061194015,3921.3928427484548,3275.442582399874
1,Deaths,305,Bermuda,3,Both,235,95 plus,493,Ischemic heart disease,3,Rate,2015,5795.1781447258945,6400.670455907707,5252.285967187119
1,Deaths,305,Bermuda,3,Both,1,Under 5,494,Stroke,3,Rate,2015,0.1619132149527025,0.21174190144543545,0.12126430003855643
1,Deaths,305,Bermuda,3,Both,6,5 to 9,494,Stroke,3,Rate,2015,0.0498712215491012,0.06995155060412679,0.03459897715717618
